Nodes:
7003: (144.98884353329427, -37.82462879249984)
(18969, 15660): 0.014
(15660, 18969): 0.014
(18969, 16413): 0.014
(16413, 18969): 0.014
(22043, 3676): 0.004
(3676, 22043): 0.004
(22043, 34203): 0.004
(34203, 22043): 0.004
(22043, 41354): 0.01
(41354, 22043): 0.01
(22056, 15892): 0.035
(15892, 22056): 0.035
(22056, 13255): 0.045
(13255, 22056): 0.045
(22056, 38921): 0.108
(38921, 22056): 0.108
(22081, 2162): 0.005
(2162, 22081): 0.005
(22081, 35530): 0.043
(35530, 22081): 0.043
(22081, 51700): 0.051
(51700, 22081): 0.051
(22087, 47960): 0.009
(47960, 22087): 0.009
(22087, 49977): 0.009
(49977, 22087): 0.009
(22087, 23660): 0.033
(23660, 22087): 0.033
(22094, 3972): 0.011
(3972, 22094): 0.011
(22094, 5454): 0.026
(5454, 22094): 0.026
(22094, 4378): 0.026
(4378, 22094): 0.026
(22107, 39676): 0.039
(39676, 22107): 0.039
(22107, 50068): 0.048
(50068, 22107): 0.048
(22107, 2240): 0.05
(2240, 22107): 0.05
(22153, 49905): 0.006
(49905, 22153): 0.006
(22153, 19): 0.025
(19, 22153): 0.025
(22153, 38892): 0.025
(38892, 22153): 0.025
(22181, 18764): 0.071
(18764, 22181): 0.071
(22181, 35933): 0.077
(35933, 22181): 0.077
(22181, 40139): 0.088
(40139, 22181): 0.088
(22184, 39655): 0.006
(39655, 22184): 0.006
(22184, 3618): 0.017
(3618, 22184): 0.017
(22184, 8810): 0.017
(8810, 22184): 0.017
(22188, 39995): 0.021
(39995, 22188): 0.021
(22188, 39551): 0.047
(39551, 22188): 0.047
(22188, 22666): 0.049
(22666, 22188): 0.049
(22195, 19723): 0.055
(19723, 22195): 0.055
(22195, 25276): 0.055
(25276, 22195): 0.055
(22195, 29948): 0.055
(29948, 22195): 0.055
(22196, 38953): 0.002
(38953, 22196): 0.002
(22196, 7158): 0.021
(7158, 22196): 0.021
(22196, 50130): 0.025
(50130, 22196): 0.025
(22215, 57539): 0.038
(57539, 22215): 0.038
(22215, 8313): 0.115
(8313, 22215): 0.115
(22215, 8457): 0.115
(8457, 22215): 0.115
(22217, 19086): 0.012
(19086, 22217): 0.012
(22217, 19296): 0.012
(19296, 22217): 0.012
(22217, 28878): 0.012
(28878, 22217): 0.012
(22278, 5561): 0.162
(5561, 22278): 0.162
(22278, 34196): 0.162
(34196, 22278): 0.162
(22278, 23660): 0.202
(23660, 22278): 0.202
(22322, 36778): 0.067
(36778, 22322): 0.067
(22322, 25669): 0.069
(25669, 22322): 0.069
(22322, 25329): 0.071
(25329, 22322): 0.071
(22376, 7737): 0.005
(7737, 22376): 0.005
(22376, 37024): 0.005
(37024, 22376): 0.005
(22376, 37431): 0.005
(37431, 22376): 0.005
(22410, 37497): 0.034
(37497, 22410): 0.034
(22410, 3304): 0.04
(3304, 22410): 0.04
(22410, 18928): 0.04
(18928, 22410): 0.04
(22422, 3611): 0.014
(3611, 22422): 0.014
(22422, 14070): 0.027
(14070, 22422): 0.027
(22422, 18408): 0.027
(18408, 22422): 0.027
(22441, 2281): 0.029
(2281, 22441): 0.029
(22441, 11211): 0.046
(11211, 22441): 0.046
(22441, 40666): 0.047
(40666, 22441): 0.047
(22445, 49469): 0.039
(49469, 22445): 0.039
(22445, 54482): 0.039
(54482, 22445): 0.039
(22445, 30538): 0.09
(30538, 22445): 0.09
(22446, 19691): 0.002
(19691, 22446): 0.002
(22446, 52565): 0.019
(52565, 22446): 0.019
(22446, 48796): 0.021
(48796, 22446): 0.021
(22482, 48531): 0.044
(48531, 22482): 0.044
(22482, 49398): 0.044
(49398, 22482): 0.044
(22482, 6609): 0.045
(6609, 22482): 0.045
(22484, 37306): 0.037
(37306, 22484): 0.037
(22484, 26773): 0.189
(26773, 22484): 0.189
(22484, 25481): 0.191
(25481, 22484): 0.191
(22486, 16036): 0.007
(16036, 22486): 0.007
(22486, 37397): 0.007
(37397, 22486): 0.007
(22486, 31730): 0.058
(31730, 22486): 0.058
(22488, 17332): 0.005
(17332, 22488): 0.005
(22488, 9992): 0.008
(9992, 22488): 0.008
(22488, 15348): 0.018
(15348, 22488): 0.018
(22491, 24531): 0.097
(24531, 22491): 0.097
(22491, 20964): 0.175
(20964, 22491): 0.175
(22491, 33183): 0.175
(33183, 22491): 0.175
(22508, 21552): 0.021
(21552, 22508): 0.021
(22508, 57367): 0.094
(57367, 22508): 0.094
(22508, 17761): 0.266
(17761, 22508): 0.266
(22525, 27273): 0.123
(27273, 22525): 0.123
(22525, 37992): 0.123
(37992, 22525): 0.123
(22525, 25416): 0.139
(25416, 22525): 0.139
(22549, 48515): 0.02
(48515, 22549): 0.02
(22549, 35424): 0.04
(35424, 22549): 0.04
(22549, 15983): 0.065
(15983, 22549): 0.065
(22555, 19474): 0.003
(19474, 22555): 0.003
(22555, 29817): 0.003
(29817, 22555): 0.003
(22555, 37726): 0.003
(37726, 22555): 0.003
(22561, 11636): 0.045
(11636, 22561): 0.045
(22561, 16428): 0.046
(16428, 22561): 0.046
(22561, 34325): 0.104
(34325, 22561): 0.104
(22597, 24245): 0.074
(24245, 22597): 0.074
(22597, 24865): 0.113
(24865, 22597): 0.113
(22597, 25941): 0.171
(25941, 22597): 0.171
(22604, 28514): 0.108
(28514, 22604): 0.108
(22604, 50616): 0.108
(50616, 22604): 0.108
(22604, 17360): 0.118
(17360, 22604): 0.118
(22624, 32796): 0.02
(32796, 22624): 0.02
(22624, 35126): 0.02
(35126, 22624): 0.02
(22624, 35291): 0.094
(35291, 22624): 0.094
(22666, 39667): 0.035
(39667, 22666): 0.035
(22666, 39551): 0.038
(39551, 22666): 0.038
(22666, 39995): 0.038
(39995, 22666): 0.038
(22680, 28467): 0.01
(28467, 22680): 0.01
(22680, 5454): 0.037
(5454, 22680): 0.037
(22680, 4378): 0.037
(4378, 22680): 0.037
(22698, 8548): 0.008
(8548, 22698): 0.008
(22698, 10814): 0.065
(10814, 22698): 0.065
(22698, 8627): 0.196
(8627, 22698): 0.196
(22700, 7990): 0.015
(7990, 22700): 0.015
(22700, 26630): 0.015
(26630, 22700): 0.015
(22700, 18969): 0.021
(18969, 22700): 0.021
(22716, 14686): 0.008
(14686, 22716): 0.008
(22716, 38679): 0.008
(38679, 22716): 0.008
(22716, 45796): 0.009
(45796, 22716): 0.009
(22717, 39595): 0.014
(39595, 22717): 0.014
(22717, 3582): 0.021
(3582, 22717): 0.021
(22717, 50254): 0.068
(50254, 22717): 0.068
(22718, 40323): 0.157
(40323, 22718): 0.157
(22718, 40418): 0.157
(40418, 22718): 0.157
(22718, 22525): 0.201
(22525, 22718): 0.201
(22726, 7791): 0.021
(7791, 22726): 0.021
(22726, 5443): 0.026
(5443, 22726): 0.026
(22726, 43064): 0.033
(43064, 22726): 0.033
(22732, 8453): 0.02
(8453, 22732): 0.02
(22732, 13767): 0.02
(13767, 22732): 0.02
(22732, 39086): 0.088
(39086, 22732): 0.088
(22735, 7737): 0.033
(7737, 22735): 0.033
(22735, 37024): 0.033
(37024, 22735): 0.033
(22735, 37431): 0.033
(37431, 22735): 0.033
(22746, 38517): 0.008
(38517, 22746): 0.008
(22746, 54200): 0.008
(54200, 22746): 0.008
(22746, 11251): 0.019
(11251, 22746): 0.019
(22749, 2505): 0.018
(2505, 22749): 0.018
(22749, 12192): 0.031
(12192, 22749): 0.031
(22749, 36012): 0.041
(36012, 22749): 0.041
(22754, 36710): 0.004
(36710, 22754): 0.004
(22754, 38548): 0.02
(38548, 22754): 0.02
(22754, 3939): 0.023
(3939, 22754): 0.023
(22764, 16312): 0.033
(16312, 22764): 0.033
(22764, 19989): 0.033
(19989, 22764): 0.033
(22764, 5095): 0.036
(5095, 22764): 0.036
(22771, 36734): 0.005
(36734, 22771): 0.005
(22771, 43020): 0.008
(43020, 22771): 0.008
(22771, 40371): 0.027
(40371, 22771): 0.027
(22783, 26253): 0.089
(26253, 22783): 0.089
(22783, 55952): 0.089
(55952, 22783): 0.089
(22783, 17317): 0.141
(17317, 22783): 0.141
(22793, 31730): 0.054
(31730, 22793): 0.054
(22793, 44740): 0.055
(44740, 22793): 0.055
(22793, 16036): 0.087
(16036, 22793): 0.087
(22796, 36936): 0.013
(36936, 22796): 0.013
(22796, 3972): 0.015
(3972, 22796): 0.015
(22796, 22094): 0.026
(22094, 22796): 0.026
(22904, 51421): 0.026
(51421, 22904): 0.026
(22904, 19645): 0.03
(19645, 22904): 0.03
(22904, 23549): 0.05
(23549, 22904): 0.05
(22933, 21837): 0.218
(21837, 22933): 0.218
(22933, 21920): 0.218
(21920, 22933): 0.218
(22933, 46865): 0.223
(46865, 22933): 0.223
(22949, 10960): 0.002
(10960, 22949): 0.002
(22949, 18318): 0.002
(18318, 22949): 0.002
(22949, 38738): 0.002
(38738, 22949): 0.002
(22997, 40955): 0.043
(40955, 22997): 0.043
(22997, 2719): 0.058
(2719, 22997): 0.058
(22997, 36007): 0.135
(36007, 22997): 0.135
(25014, 2255): 0.017
(2255, 25014): 0.017
(25014, 18323): 0.019
(18323, 25014): 0.019
(25014, 35407): 0.019
(35407, 25014): 0.019
(25038, 36268): 0.015
(36268, 25038): 0.015
(25038, 18269): 0.024
(18269, 25038): 0.024
(25038, 34241): 0.024
(34241, 25038): 0.024
(25044, 38206): 0.007
(38206, 25044): 0.007
(25044, 37422): 0.015
(37422, 25044): 0.015
(25044, 40917): 0.016
(40917, 25044): 0.016
(25049, 37168): 0.011
(37168, 25049): 0.011
(25049, 39935): 0.034
(39935, 25049): 0.034
(25049, 33): 0.059
(33, 25049): 0.059
(25051, 36734): 0.188
(36734, 25051): 0.188
(25051, 40371): 0.188
(40371, 25051): 0.188
(25051, 22771): 0.189
(22771, 25051): 0.189
(25057, 26491): 0.024
(26491, 25057): 0.024
(25057, 37165): 0.024
(37165, 25057): 0.024
(25057, 40770): 0.024
(40770, 25057): 0.024
(25059, 5604): 0.022
(5604, 25059): 0.022
(25059, 4851): 0.022
(4851, 25059): 0.022
(25059, 10173): 0.022
(10173, 25059): 0.022
(25070, 31180): 0.007
(31180, 25070): 0.007
(25070, 37927): 0.038
(37927, 25070): 0.038
(25070, 36942): 0.039
(36942, 25070): 0.039
(25104, 11051): 0.006
(11051, 25104): 0.006
(25104, 9754): 0.006
(9754, 25104): 0.006
(25104, 4949): 0.006
(4949, 25104): 0.006
(25120, 7145): 0.045
(7145, 25120): 0.045
(25120, 42519): 0.045
(42519, 25120): 0.045
(25120, 44347): 0.045
(44347, 25120): 0.045
(25126, 8289): 0.011
(8289, 25126): 0.011
(25126, 24119): 0.012
(24119, 25126): 0.012
(25126, 19754): 0.017
(19754, 25126): 0.017
(25180, 34582): 0.028
(34582, 25180): 0.028
(25180, 38434): 0.035
(38434, 25180): 0.035
(25180, 35602): 0.036
(35602, 25180): 0.036
(25187, 19754): 0.01
(19754, 25187): 0.01
(25187, 34528): 0.01
(34528, 25187): 0.01
(25187, 24119): 0.015
(24119, 25187): 0.015
(25214, 36268): 0.015
(36268, 25214): 0.015
(25214, 18269): 0.024
(18269, 25214): 0.024
(25214, 34241): 0.024
(34241, 25214): 0.024
(25220, 41161): 0.186
(41161, 25220): 0.186
(25220, 53523): 0.186
(53523, 25220): 0.186
(25220, 57367): 0.367
(57367, 25220): 0.367
(25250, 19196): 0.046
(19196, 25250): 0.046
(25250, 18115): 0.046
(18115, 25250): 0.046
(25250, 9262): 0.087
(9262, 25250): 0.087
(25254, 1993): 0.018
(1993, 25254): 0.018
(25254, 32721): 0.022
(32721, 25254): 0.022
(25254, 21430): 0.055
(21430, 25254): 0.055
(25257, 34204): 0.002
(34204, 25257): 0.002
(25257, 8089): 0.035
(8089, 25257): 0.035
(25257, 48430): 0.035
(48430, 25257): 0.035
(25263, 57913): 0.024
(57913, 25263): 0.024
(25263, 57908): 0.025
(57908, 25263): 0.025
(25263, 23230): 0.076
(23230, 25263): 0.076
(25265, 53337): 0.09
(53337, 25265): 0.09
(25265, 4063): 0.127
(4063, 25265): 0.127
(25265, 45553): 0.127
(45553, 25265): 0.127
(25269, 35425): 0.08
(35425, 25269): 0.08
(25269, 44558): 0.09
(44558, 25269): 0.09
(25269, 2446): 0.127
(2446, 25269): 0.127
(25276, 6435): 0.055
(6435, 25276): 0.055
(25276, 22195): 0.055
(22195, 25276): 0.055
(25276, 26214): 0.084
(26214, 25276): 0.084
(25305, 2137): 0.015
(2137, 25305): 0.015
(25305, 30292): 0.147
(30292, 25305): 0.147
(25305, 13251): 0.165
(13251, 25305): 0.165
(25308, 25772): 0.006
(25772, 25308): 0.006
(25308, 39434): 0.006
(39434, 25308): 0.006
(25308, 3725): 0.013
(3725, 25308): 0.013
(25318, 17323): 0.179
(17323, 25318): 0.179
(25318, 18694): 0.212
(18694, 25318): 0.212
(25318, 6986): 0.214
(6986, 25318): 0.214
(25329, 25669): 0.002
(25669, 25329): 0.002
(25329, 37876): 0.006
(37876, 25329): 0.006
(25329, 36096): 0.011
(36096, 25329): 0.011
(25346, 7588): 0.024
(7588, 25346): 0.024
(25346, 10983): 0.024
(10983, 25346): 0.024
(25346, 28941): 0.024
(28941, 25346): 0.024
(25357, 28449): 0.13
(28449, 25357): 0.13
(25357, 1547): 0.203
(1547, 25357): 0.203
(25357, 26621): 0.203
(26621, 25357): 0.203
(25361, 3509): 0.002
(3509, 25361): 0.002
(25361, 36320): 0.026
(36320, 25361): 0.026
(25361, 36383): 0.058
(36383, 25361): 0.058
(25370, 29559): 0.104
(29559, 25370): 0.104
(25370, 29597): 0.104
(29597, 25370): 0.104
(25370, 32118): 0.133
(32118, 25370): 0.133
(25372, 37306): 0.037
(37306, 25372): 0.037
(25372, 26773): 0.189
(26773, 25372): 0.189
(25372, 25481): 0.191
(25481, 25372): 0.191
(25382, 44115): 0.012
(44115, 25382): 0.012
(25382, 39400): 0.024
(39400, 25382): 0.024
(25382, 36728): 0.027
(36728, 25382): 0.027
(25389, 7791): 0.021
(7791, 25389): 0.021
(25389, 5443): 0.026
(5443, 25389): 0.026
(25389, 43064): 0.033
(43064, 25389): 0.033
(25406, 40721): 0.018
(40721, 25406): 0.018
(25406, 44593): 0.02
(44593, 25406): 0.02
(25406, 37178): 0.023
(37178, 25406): 0.023
(25416, 19546): 0.032
(19546, 25416): 0.032
(25416, 27273): 0.07
(27273, 25416): 0.07
(25416, 37992): 0.07
(37992, 25416): 0.07
(25452, 40721): 0.02
(40721, 25452): 0.02
(25452, 44593): 0.021
(44593, 25452): 0.021
(25452, 37178): 0.025
(37178, 25452): 0.025
(25467, 20029): 0.009
(20029, 25467): 0.009
(25467, 4350): 0.062
(4350, 25467): 0.062
(25467, 24244): 0.062
(24244, 25467): 0.062
(25481, 36637): 0.047
(36637, 25481): 0.047
(25481, 36430): 0.075
(36430, 25481): 0.075
(25481, 38457): 0.078
(38457, 25481): 0.078
(25490, 31611): 0.052
(31611, 25490): 0.052
(25490, 3399): 0.065
(3399, 25490): 0.065
(25490, 39470): 0.181
(39470, 25490): 0.181
(25498, 19546): 0.032
(19546, 25498): 0.032
(25498, 27273): 0.07
(27273, 25498): 0.07
(25498, 37992): 0.07
(37992, 25498): 0.07
(25511, 38227): 0.008
(38227, 25511): 0.008
(25511, 42145): 0.102
(42145, 25511): 0.102
(25511, 20432): 0.11
(20432, 25511): 0.11
(25518, 35930): 0.037
(35930, 25518): 0.037
(25518, 39825): 0.077
(39825, 25518): 0.077
(25518, 40715): 0.077
(40715, 25518): 0.077
(25523, 44608): 0.009
(44608, 25523): 0.009
(25523, 39557): 0.016
(39557, 25523): 0.016
(25523, 164): 0.038
(164, 25523): 0.038
(25563, 54481): 0.007
(54481, 25563): 0.007
(25563, 38378): 0.12
(38378, 25563): 0.12
(25563, 13779): 0.154
(13779, 25563): 0.154
(25620, 8773): 0.009
(8773, 25620): 0.009
(25620, 7137): 0.014
(7137, 25620): 0.014
(25620, 48528): 0.014
(48528, 25620): 0.014
(25644, 3090): 0.045
(3090, 25644): 0.045
(25644, 633): 0.045
(633, 25644): 0.045
(25644, 18200): 0.045
(18200, 25644): 0.045
(25646, 39781): 0.027
(39781, 25646): 0.027
(25646, 37211): 0.055
(37211, 25646): 0.055
(25646, 38787): 0.072
(38787, 25646): 0.072
(25664, 39971): 0.017
(39971, 25664): 0.017
(25664, 17573): 0.019
(17573, 25664): 0.019
(25664, 22726): 0.062
(22726, 25664): 0.062
(25669, 25329): 0.002
(25329, 25669): 0.002
(25669, 37876): 0.009
(37876, 25669): 0.009
(25669, 36096): 0.013
(36096, 25669): 0.013
(25680, 24165): 0.036
(24165, 25680): 0.036
(25680, 24457): 0.036
(24457, 25680): 0.036
(25680, 38112): 0.036
(38112, 25680): 0.036
(25714, 37059): 0.005
(37059, 25714): 0.005
(25714, 9583): 0.01
(9583, 25714): 0.01
(25714, 30136): 0.01
(30136, 25714): 0.01
(25724, 30183): 0.008
(30183, 25724): 0.008
(25724, 10960): 0.009
(10960, 25724): 0.009
(25724, 6458): 0.011
(6458, 25724): 0.011
(25731, 36167): 0.002
(36167, 25731): 0.002
(25731, 36425): 0.017
(36425, 25731): 0.017
(25731, 4090): 0.125
(4090, 25731): 0.125
(25736, 9403): 0.106
(9403, 25736): 0.106
(25736, 53801): 0.189
(53801, 25736): 0.189
(25736, 14952): 0.212
(14952, 25736): 0.212
(25737, 50330): 0.013
(50330, 25737): 0.013
(25737, 6121): 0.016
(6121, 25737): 0.016
(25737, 19741): 0.016
(19741, 25737): 0.016
(25745, 47183): 0.004
(47183, 25745): 0.004
(25745, 37927): 0.032
(37927, 25745): 0.032
(25745, 15408): 0.058
(15408, 25745): 0.058
(25769, 30183): 0.008
(30183, 25769): 0.008
(25769, 10960): 0.009
(10960, 25769): 0.009
(25769, 6458): 0.011
(6458, 25769): 0.011
(25772, 25308): 0.006
(25308, 25772): 0.006
(25772, 34269): 0.006
(34269, 25772): 0.006
(25772, 49755): 0.006
(49755, 25772): 0.006
(25808, 36648): 0.003
(36648, 25808): 0.003
(25808, 26772): 0.005
(26772, 25808): 0.005
(25808, 11713): 0.028
(11713, 25808): 0.028
(25883, 7370): 0.032
(7370, 25883): 0.032
(25883, 49392): 0.032
(49392, 25883): 0.032
(25883, 38413): 0.036
(38413, 25883): 0.036
(25900, 10125): 0.058
(10125, 25900): 0.058
(25900, 19783): 0.058
(19783, 25900): 0.058
(25900, 25930): 0.058
(25930, 25900): 0.058
(25903, 31993): 0.126
(31993, 25903): 0.126
(25903, 36437): 0.127
(36437, 25903): 0.127
(25903, 35063): 0.13
(35063, 25903): 0.13
(25930, 1339): 0.058
(1339, 25930): 0.058
(25930, 17629): 0.058
(17629, 25930): 0.058
(25930, 25900): 0.058
(25900, 25930): 0.058
(25931, 19474): 0.003
(19474, 25931): 0.003
(25931, 29817): 0.003
(29817, 25931): 0.003
(25931, 37726): 0.003
(37726, 25931): 0.003
(25941, 34872): 0.006
(34872, 25941): 0.006
(25941, 22597): 0.171
(22597, 25941): 0.171
(25941, 37477): 0.171
(37477, 25941): 0.171
(25952, 28215): 0.003
(28215, 25952): 0.003
(25952, 46016): 0.005
(46016, 25952): 0.005
(25952, 46837): 0.005
(46837, 25952): 0.005
(25961, 4919): 0.06
(4919, 25961): 0.06
(25961, 20580): 0.065
(20580, 25961): 0.065
(25961, 27949): 0.065
(27949, 25961): 0.065
(24002, 18150): 0.05
(18150, 24002): 0.05
(24002, 47116): 0.104
(47116, 24002): 0.104
(24002, 7190): 0.108
(7190, 24002): 0.108
(24004, 9216): 0.029
(9216, 24004): 0.029
(24004, 19106): 0.037
(19106, 24004): 0.037
(24004, 28508): 0.037
(28508, 24004): 0.037
(24006, 23665): 0.042
(23665, 24006): 0.042
(24006, 51863): 0.042
(51863, 24006): 0.042
(24006, 7264): 0.1
(7264, 24006): 0.1
(24011, 50330): 0.013
(50330, 24011): 0.013
(24011, 6121): 0.016
(6121, 24011): 0.016
(24011, 19741): 0.016
(19741, 24011): 0.016
(24014, 19179): 0.022
(19179, 24014): 0.022
(24014, 55657): 0.054
(55657, 24014): 0.054
(24014, 50577): 0.07
(50577, 24014): 0.07
(24086, 35212): 0.113
(35212, 24086): 0.113
(24086, 2094): 0.152
(2094, 24086): 0.152
(24086, 29210): 0.345
(29210, 24086): 0.345
(24097, 6807): 0.008
(6807, 24097): 0.008
(24097, 40954): 0.017
(40954, 24097): 0.017
(24097, 39665): 0.062
(39665, 24097): 0.062
(24119, 19754): 0.005
(19754, 24119): 0.005
(24119, 25126): 0.012
(25126, 24119): 0.012
(24119, 32768): 0.013
(32768, 24119): 0.013
(24127, 19314): 0.002
(19314, 24127): 0.002
(24127, 38899): 0.004
(38899, 24127): 0.004
(24127, 48796): 0.012
(48796, 24127): 0.012
(24147, 7032): 0.018
(7032, 24147): 0.018
(24147, 49732): 0.018
(49732, 24147): 0.018
(24147, 40563): 0.019
(40563, 24147): 0.019
(24163, 13373): 0.255
(13373, 24163): 0.255
(24163, 36292): 0.255
(36292, 24163): 0.255
(24163, 7893): 0.259
(7893, 24163): 0.259
(24165, 21010): 0.036
(21010, 24165): 0.036
(24165, 25680): 0.036
(25680, 24165): 0.036
(24165, 7215): 0.137
(7215, 24165): 0.137
(24192, 7163): 0.254
(7163, 24192): 0.254
(24192, 9587): 0.26
(9587, 24192): 0.26
(24192, 37020): 0.263
(37020, 24192): 0.263
(24198, 18417): 0.025
(18417, 24198): 0.025
(24198, 11885): 0.034
(11885, 24198): 0.034
(24198, 24499): 0.056
(24499, 24198): 0.056
(24208, 35512): 0.053
(35512, 24208): 0.053
(24208, 5420): 0.061
(5420, 24208): 0.061
(24208, 7610): 0.065
(7610, 24208): 0.065
(24243, 26778): 0.095
(26778, 24243): 0.095
(24243, 24885): 0.166
(24885, 24243): 0.166
(24243, 26858): 0.181
(26858, 24243): 0.181
(24244, 18903): 0.029
(18903, 24244): 0.029
(24244, 51240): 0.029
(51240, 24244): 0.029
(24244, 4350): 0.032
(4350, 24244): 0.032
(24245, 24865): 0.039
(24865, 24245): 0.039
(24245, 22597): 0.074
(22597, 24245): 0.074
(24245, 37477): 0.074
(37477, 24245): 0.074
(24256, 18903): 0.178
(18903, 24256): 0.178
(24256, 51240): 0.178
(51240, 24256): 0.178
(24256, 24244): 0.207
(24244, 24256): 0.207
(24297, 18349): 0.015
(18349, 24297): 0.015
(24297, 36220): 0.016
(36220, 24297): 0.016
(24297, 14070): 0.037
(14070, 24297): 0.037
(24317, 39304): 0.079
(39304, 24317): 0.079
(24317, 36204): 0.08
(36204, 24317): 0.08
(24317, 38974): 0.081
(38974, 24317): 0.081
(24329, 11418): 0.22
(11418, 24329): 0.22
(24329, 47838): 0.223
(47838, 24329): 0.223
(24329, 55218): 0.223
(55218, 24329): 0.223
(24331, 34319): 0.054
(34319, 24331): 0.054
(24331, 52833): 0.07
(52833, 24331): 0.07
(24331, 30789): 0.089
(30789, 24331): 0.089
(24341, 40870): 0.017
(40870, 24341): 0.017
(24341, 39288): 0.093
(39288, 24341): 0.093
(24341, 39253): 0.1
(39253, 24341): 0.1
(24404, 54033): 0.029
(54033, 24404): 0.029
(24404, 45808): 0.057
(45808, 24404): 0.057
(24404, 8968): 0.058
(8968, 24404): 0.058
(24417, 25644): 0.045
(25644, 24417): 0.045
(24417, 20365): 0.045
(20365, 24417): 0.045
(24417, 33226): 0.045
(33226, 24417): 0.045
(24419, 34204): 0.002
(34204, 24419): 0.002
(24419, 8089): 0.035
(8089, 24419): 0.035
(24419, 48430): 0.035
(48430, 24419): 0.035
(24421, 36322): 0.009
(36322, 24421): 0.009
(24421, 36423): 0.044
(36423, 24421): 0.044
(24421, 29161): 0.045
(29161, 24421): 0.045
(24444, 11722): 0.035
(11722, 24444): 0.035
(24444, 38208): 0.053
(38208, 24444): 0.053
(24444, 41052): 0.053
(41052, 24444): 0.053
(24457, 21010): 0.036
(21010, 24457): 0.036
(24457, 25680): 0.036
(25680, 24457): 0.036
(24457, 7215): 0.137
(7215, 24457): 0.137
(24489, 36778): 0.067
(36778, 24489): 0.067
(24489, 25669): 0.069
(25669, 24489): 0.069
(24489, 25329): 0.071
(25329, 24489): 0.071
(24492, 16312): 0.029
(16312, 24492): 0.029
(24492, 19989): 0.029
(19989, 24492): 0.029
(24492, 5095): 0.037
(5095, 24492): 0.037
(24495, 19474): 0.003
(19474, 24495): 0.003
(24495, 29817): 0.003
(29817, 24495): 0.003
(24495, 37726): 0.003
(37726, 24495): 0.003
(24499, 37501): 0.018
(37501, 24499): 0.018
(24499, 50609): 0.018
(50609, 24499): 0.018
(24499, 11885): 0.041
(11885, 24499): 0.041
(24523, 20580): 0.02
(20580, 24523): 0.02
(24523, 27949): 0.02
(27949, 24523): 0.02
(24523, 4919): 0.04
(4919, 24523): 0.04
(24531, 22491): 0.097
(22491, 24531): 0.097
(24531, 20964): 0.154
(20964, 24531): 0.154
(24531, 33183): 0.154
(33183, 24531): 0.154
(24542, 36924): 0.081
(36924, 24542): 0.081
(24542, 3355): 0.113
(3355, 24542): 0.113
(24542, 22680): 0.151
(22680, 24542): 0.151
(24577, 10125): 0.058
(10125, 24577): 0.058
(24577, 19783): 0.058
(19783, 24577): 0.058
(24577, 25930): 0.058
(25930, 24577): 0.058
(24614, 18969): 0.014
(18969, 24614): 0.014
(24614, 6055): 0.035
(6055, 24614): 0.035
(24614, 5267): 0.035
(5267, 24614): 0.035
(24618, 7032): 0.018
(7032, 24618): 0.018
(24618, 49732): 0.018
(49732, 24618): 0.018
(24618, 40563): 0.019
(40563, 24618): 0.019
(24623, 36096): 0.012
(36096, 24623): 0.012
(24623, 37876): 0.016
(37876, 24623): 0.016
(24623, 9570): 0.017
(9570, 24623): 0.017
(24625, 10125): 0.058
(10125, 24625): 0.058
(24625, 19783): 0.058
(19783, 24625): 0.058
(24625, 25930): 0.058
(25930, 24625): 0.058
(24638, 19474): 0.003
(19474, 24638): 0.003
(24638, 29817): 0.003
(29817, 24638): 0.003
(24638, 37726): 0.003
(37726, 24638): 0.003
(24659, 7268): 0.102
(7268, 24659): 0.102
(24659, 7401): 0.113
(7401, 24659): 0.113
(24659, 1870): 0.113
(1870, 24659): 0.113
(24677, 26103): 0.003
(26103, 24677): 0.003
(24677, 20859): 0.014
(20859, 24677): 0.014
(24677, 27870): 0.014
(27870, 24677): 0.014
(24690, 2792): 0.004
(2792, 24690): 0.004
(24690, 52457): 0.028
(52457, 24690): 0.028
(24690, 15106): 0.039
(15106, 24690): 0.039
(24700, 31184): 0.021
(31184, 24700): 0.021
(24700, 20907): 0.031
(20907, 24700): 0.031
(24700, 8634): 0.069
(8634, 24700): 0.069
(24703, 38524): 0.003
(38524, 24703): 0.003
(24703, 40884): 0.015
(40884, 24703): 0.015
(24703, 28454): 0.035
(28454, 24703): 0.035
(24709, 51525): 0.042
(51525, 24709): 0.042
(24709, 37265): 0.255
(37265, 24709): 0.255
(24709, 46823): 0.255
(46823, 24709): 0.255
(24713, 20907): 0.19
(20907, 24713): 0.19
(24713, 24700): 0.192
(24700, 24713): 0.192
(24713, 31184): 0.213
(31184, 24713): 0.213
(24747, 1339): 0.058
(1339, 24747): 0.058
(24747, 17629): 0.058
(17629, 24747): 0.058
(24747, 25900): 0.058
(25900, 24747): 0.058
(24753, 13456): 0.026
(13456, 24753): 0.026
(24753, 3161): 0.066
(3161, 24753): 0.066
(24753, 35026): 0.066
(35026, 24753): 0.066
(24792, 1339): 0.058
(1339, 24792): 0.058
(24792, 17629): 0.058
(17629, 24792): 0.058
(24792, 25900): 0.058
(25900, 24792): 0.058
(24793, 43434): 0.008
(43434, 24793): 0.008
(24793, 37192): 0.027
(37192, 24793): 0.027
(24793, 40799): 0.03
(40799, 24793): 0.03
(24797, 20580): 0.02
(20580, 24797): 0.02
(24797, 27949): 0.02
